Year,States,Total,Compensatory,special education,Child nutrition,Vocational,others,,,,,,,
2015,Oregon,559072.00 ,161191.00 ,122985.00 ,152468.00 ,5912.00 ,116516.00 ,,,,,,,
2015,Pennsylvania,1716943.00 ,524345.00 ,396484.00 ,458396.00 ,24588.00 ,313130.00 ,,,,,,,
2015,Rhode Island,179749.00 ,50660.00 ,37136.00 ,39704.00 ,4432.00 ,47817.00 ,,,,,,,
2015,South Carolina,834339.00 ,222147.00 ,177057.00 ,271427.00 ,10844.00 ,152864.00 ,,,,,,,
2015,South Dakota,122633.00 ,42192.00 ,30446.00 ,30488.00 ,1338.00 ,18169.00 ,,,,,,,
2015,Tennessee,1073032.00 ,272651.00 ,222129.00 ,402670.00 ,20219.00 ,155363.00 ,,,,,,,
2015,Texas,5249061.00 ,1331773.00 ,824628.00 ,1853534.00 ,53051.00 ,1186075.00 ,,,,,,,
2015,Utah,366870.00 ,60600.00 ,93380.00 ,127541.00 ,5958.00 ,79391.00 ,,,,,,,
2015,Vermont,99745.00 ,31091.00 ,23687.00 ,25083.00 ,2530.00 ,17354.00 ,,,,,,,
2015,Virginia,875699.00 ,230387.00 ,249074.00 ,298981.00 ,16590.00 ,80667.00 ,,,,,,,
2015,Washington,846232.00 ,225668.00 ,216197.00 ,249872.00 ,7238.00 ,147257.00 ,,,,,,,
2015,West Virginia,348793.00 ,93361.00 ,68096.00 ,107578.00 ,4304.00 ,75454.00 ,,,,,,,
2015,Wisconsin,761296.00 ,211852.00 ,171536.00 ,200176.00 ,5085.00 ,172647.00 ,,,,,,,
2015,Wyoming,101997.00 ,37795.00 ,24461.00 ,19373.00 ,2470.00 ,17898.00 ,,,,,,,
2016,United States,49761447.00 ,13555337.00 ,11001340.00 ,15740570.00 ,538375.00 ,8925825.00 ,,,,,,,
2016,Alabama,787615.00 ,227474.00 ,170794.00 ,307333.00 ,11414.00 ,70600.00 ,,,,,,,
2016,Alaska,169449.00 ,43804.00 ,33465.00 ,47401.00 ,3297.00 ,41482.00 ,,,,,,,
2016,Arizona,1002365.00 ,307313.00 ,149127.00 ,326987.00 ,17136.00 ,201802.00 ,,,,,,,
2016,Arkansas,560541.00 ,156662.00 ,129960.00 ,186290.00 ,7045.00 ,80584.00 ,,,,,,,
2016,California,7209972.00 ,1798207.00 ,1821108.00 ,2155602.00 ,55153.00 ,1379902.00 ,,,,,,,
2016,Colorado,615376.00 ,151971.00 ,149483.00 ,200379.00 ,6887.00 ,106656.00 ,,,,,,,
2016,Connecticut,410180.00 ,109632.00 ,113947.00 ,134447.00 ,6148.00 ,46006.00 ,,,,,,,
2016,Delaware,134412.00 ,40942.00 ,28148.00 ,45629.00 ,3626.00 ,16067.00 ,,,,,,,
2016,District of Columbia,113574.00 ,29450.00 ,9053.00 ,25496.00 ,2358.00 ,47217.00 ,,,,,,,
2016,Florida,2896003.00 ,808874.00 ,606538.00 ,1032186.00 ,35246.00 ,413159.00 ,,,,,,,
2016,Georgia,1742259.00 ,534973.00 ,322793.00 ,700200.00 ,15481.00 ,168812.00 ,,,,,,,
2016,Hawaii,203936.00 ,51530.00 ,42338.00 ,59215.00 ,2538.00 ,48315.00 ,,,,,,,
2016,Idaho,226873.00 ,56686.00 ,48106.00 ,78464.00 ,3155.00 ,40462.00 ,,,,,,,
2016,Illinois,2214794.00 ,681879.00 ,541196.00 ,590095.00 ,25571.00 ,376053.00 ,,,,,,,
2016,Indiana,936380.00 ,236462.00 ,228156.00 ,314344.00 ,6378.00 ,151040.00 ,,,,,,,
2016,Iowa,449442.00 ,91089.00 ,124868.00 ,133475.00 ,4698.00 ,95312.00 ,,,,,,,
2016,Kansas,423737.00 ,108074.00 ,0.00 ,149338.00 ,1439.00 ,164886.00 ,,,,,,,
2016,Kentucky,809912.00 ,222318.00 ,147111.00 ,315416.00 ,0.00 ,118133.00 ,,,,,,,
2016,Louisiana,959815.00 ,249555.00 ,159292.00 ,272621.00 ,8850.00 ,269497.00 ,,,,,,,
2016,Maine,176018.00 ,50600.00 ,49707.00 ,47578.00 ,2091.00 ,26042.00 ,,,,,,,
2016,Maryland,742247.00 ,199198.00 ,194929.00 ,251762.00 ,7171.00 ,89187.00 ,,,,,,,
2016,Massachusetts,723624.00 ,192352.00 ,246427.00 ,197065.00 ,11961.00 ,75819.00 ,,,,,,,
2016,Michigan,1380529.00 ,378384.00 ,368095.00 ,373982.00 ,18004.00 ,242064.00 ,,,,,,,
2016,Minnesota,585831.00 ,131500.00 ,159597.00 ,200339.00 ,5954.00 ,88441.00 ,,,,,,,
2016,Mississippi,639752.00 ,192037.00 ,112135.00 ,240390.00 ,5883.00 ,89307.00 ,,,,,,,
2016,Missouri,869692.00 ,233947.00 ,171810.00 ,272621.00 ,12405.00 ,178909.00 ,,,,,,,
2016,Montana,148759.00 ,52316.00 ,32958.00 ,37713.00 ,2683.00 ,23089.00 ,,,,,,,
2016,Nebraska,301822.00 ,91063.00 ,75080.00 ,87529.00 ,3507.00 ,44643.00 ,,,,,,,
2016,Nevada,372069.00 ,120606.00 ,64176.00 ,127559.00 ,5245.00 ,54483.00 ,,,,,,,
2016,New Hampshire,161942.00 ,40052.00 ,31360.00 ,29401.00 ,3448.00 ,57681.00 ,,,,,,,
2016,New Jersey,1162684.00 ,289445.00 ,358342.00 ,316292.00 ,7878.00 ,190727.00 ,,,,,,,
2016,New Mexico,351154.00 ,112519.00 ,71677.00 ,1951.00 ,4364.00 ,160643.00 ,,,,,,,
2016,New York,3324025.00 ,1033004.00 ,697718.00 ,846348.00 ,18145.00 ,728810.00 ,,,,,,,
2016,North Carolina,1388076.00 ,421247.00 ,317206.00 ,518852.00 ,0.00 ,130771.00 ,,,,,,,
2016,North Dakota,110499.00 ,35717.00 ,29052.00 ,26948.00 ,73.00 ,18709.00 ,,,,,,,
2016,Ohio,1558834.00 ,485088.00 ,365495.00 ,424250.00 ,32560.00 ,251441.00 ,,,,,,,
2016,Oklahoma,611555.00 ,158650.00 ,134779.00 ,231140.00 ,12294.00 ,74692.00 ,,,,,,,
2016,Oregon,564326.00 ,150273.00 ,125961.00 ,158825.00 ,6298.00 ,122969.00 ,,,,,,,
2016,Pennsylvania,1743057.00 ,496672.00 ,418401.00 ,489343.00 ,26923.00 ,311718.00 ,,,,,,,
2016,Rhode Island,170568.00 ,44748.00 ,39346.00 ,40156.00 ,4556.00 ,41762.00 ,,,,,,,
2016,South Carolina,838814.00 ,222254.00 ,173818.00 ,286205.00 ,10860.00 ,145677.00 ,,,,,,,
2016,South Dakota,122839.00 ,43698.00 ,30649.00 ,31680.00 ,1202.00 ,15610.00 ,,,,,,,
2016,Tennessee,1046777.00 ,289968.00 ,226684.00 ,423820.00 ,15937.00 ,90368.00 ,,,,,,,
2016,Texas,5380410.00 ,1286933.00 ,817136.00 ,1916426.00 ,50338.00 ,1309577.00 ,,,,,,,
2016,Utah,348846.00 ,61731.00 ,98705.00 ,127529.00 ,6835.00 ,54046.00 ,,,,,,,
2016,Vermont,109465.00 ,31630.00 ,25116.00 ,25896.00 ,2358.00 ,24465.00 ,,,,,,,
2016,Virginia,910631.00 ,232425.00 ,251152.00 ,331475.00 ,17058.00 ,78521.00 ,,,,,,,
2016,Washington,879635.00 ,245554.00 ,220609.00 ,256304.00 ,6784.00 ,150384.00 ,,,,,,,
2016,West Virginia,343157.00 ,91355.00 ,73854.00 ,119420.00 ,4820.00 ,53708.00 ,,,,,,,
2016,Wisconsin,730105.00 ,199475.00 ,170936.00 ,206747.00 ,5286.00 ,147661.00 ,,,,,,,
2016,Wyoming,97070.00 ,34001.00 ,22947.00 ,20106.00 ,2100.00 ,17916.00 ,,,,,,,
